0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-24.094965,5.801129,-0.9555214,6.5573554,5.0463824,-14.519856,0.31983462,4.0090966,0.8733104,1.1736461,-2.4431946,1.37265,0.856357,8.07435,0.03604792,0.28395838,-0.34480655,-0.5284911,-4.4905376,4.3465724,-1.3545204,0.14135987,-0.21869881,-0.37270227,-0.68732315,1.0791515,4.042143,2.1753397,-1.2241457,-1.7445564,0.2683376,0.44287434,0.36209127,-0.8942097,2.3469877,-1.0805674,-5.2923946,0.27546376,-1.7883538,-0.021796718,0.43463343,-0.93952036,1.5355991,-2.0599322,1.8623765,-0.8900741,0.45987493,0.97536105,-0.21416019,-3.421363,-0.5014193,1.9345847,-1.3867747,0.87341934,0.4283483,-1.3515522,-2.7090824,1.1952718,-1.2865951,-0.7907033,-0.13244674,1.3874998,-0.24824072,-0.6464962
17.95621,-3.4667735,-11.593131,-11.440126,-11.000933,-1.8478239,2.660502,-7.2127852,0.030318,-2.4799016,-1.3427066,1.5821701,0.4225464,5.939254,1.2263094,1.7480073,2.190876,-1.3904841,2.5701098,1.9935428,2.838942,2.7496958,-2.028711,1.25574,-0.81729144,-0.50017726,-2.0693054,1.2215445,-2.08054,0.39566797,-1.4886179,2.5250814,1.8318404,-2.548792,1.3348365,-0.34125233,0.52348214,-0.049236014,-2.726942,-0.6617626,-1.17561,-1.1049623,0.046545174,-1.4264834,-0.90355784,-0.3983554,-0.64290076,0.060428564,0.01404991,-0.9998477,0.2751213,0.8211531,-1.3513616,-0.23266855,-0.9256171,1.3551103,0.41393876,1.3724651,-0.47141516,0.08075856,1.3769609,0.00640765,0.15500055,0.038808607
3.4212449,-6.8295236,-4.173655,-14.77532,-6.964984,1.4243,0.07573353,10.203535,-0.8400576,-2.4082315,1.2567843,9.549692,1.3521496,0.5186523,4.862375,1.4307181,-1.4271802,-0.4058743,0.5248571,1.1432111,-2.1123462,2.7192814,-1.6426105,0.31789434,6.441694,-1.5447936,1.3988675,1.3126414,3.0436597,-0.57580966,3.0049276,1.031334,-0.76176834,-0.8139019,-2.7789657,-2.0460477,-2.682189,-0.7725264,-2.049374,-0.46798345,4.0077863,2.0602818,-0.8338215,0.38893276,-0.56723464,-1.7558959,0.03335876,2.2955012,-0.25513747,-1.1789379,-0.8204944,0.9117062,1.3953564,-2.1652327,2.0353518,2.2005036,-0.56540745,-0.48276064,-0.97281253,-1.0071899,-1.4240925,1.3378791,-0.78539693,1.255589
-11.160912,-1.4392571,-5.1337967,-15.5960655,-5.730258,-5.1623907,9.846939,7.4695907,3.221964,5.3811917,1.310837,-0.56781673,-2.9814281,-5.0303764,-1.6446044,1.7958293,-0.666867,-3.0428786,5.715221,-0.7091601,-2.432917,2.4984028,0.83597404,-0.15483615,0.39320883,2.3429384,0.5715769,-3.2762115,2.9128647,0.6268644,1.3619975,0.70921946,1.5093415,1.5947003,1.9291333,-1.5011868,-1.0752574,-0.8599981,0.04431182,-0.73633975,2.6642263,2.0902972,0.12113359,1.1156956,-1.5856032,0.3081981,0.40932083,-1.3688835,-0.10038491,0.9273793,0.2007616,-1.5036021,-2.7021003,-0.045897715,-1.4201918,0.23454332,-0.45490244,-0.8089033,-0.09796667,0.98905164,-0.8109754,0.5455022,-0.5915133,-1.7752724
4.184598,5.3639154,-5.7827244,-6.2226233,6.2129803,-1.1441106,7.191059,-4.290675,-3.9990988,-4.251654,-0.4349613,1.4982804,0.17275338,-0.16744319,-0.12569898,5.286765,0.115363166,-1.9466364,-0.8332855,1.3769035,1.4192566,2.5838547,2.5980115,1.6929783,-1.5787052,-1.0672481,-0.5623734,2.3223188,-2.2758243,2.6281033,-0.8418698,-0.32244825,-0.41297263,1.3119138,4.699875,2.4127815,3.3112257,1.9136584,1.0443205,2.3581214,0.41170877,-2.2536392,-0.977654,1.712375,1.0038785,0.13637069,0.052664038,-1.7275164,0.38026303,1.9789406,-0.5986007,-0.031522367,0.7178592,0.46133888,2.0731747,0.31615594,0.121559694,0.5483736,-0.92365855,-0.71607256,-2.1992853,0.34195048,-0.8730624,1.2320833
10.358798,3.7624006,-15.983455,-10.665794,-5.374873,-3.44429,-0.9090995,1.9616915,-0.038912013,0.41526473,5.29638,-1.9154148,-0.33653805,4.785934,-0.72065026,-7.2241254,5.9105678,-1.7545269,7.156813,-1.500094,2.7031584,0.272136,-2.8549378,-0.5133047,-1.2323235,-2.2818685,1.9736234,1.9314438,1.1624899,3.444418,1.0899457,-0.61794907,0.4651044,0.76881325,1.21492,0.095304064,3.4330084,1.4724101,0.92841816,-4.185674,-3.349382,2.006775,0.84458506,-1.2854818,1.1508634,0.72420084,1.3215199,-2.7275443,0.5842376,-0.023972586,1.5811011,-1.931861,1.4317116,0.9048673,-2.1771514,1.098914,-1.902803,0.24552952,0.6836951,2.295173,0.8573276,-0.5279505,-0.23065771,0.14369379
10.335057,6.083162,-6.9931664,2.2831004,10.991117,-3.8256338,-4.618667,-4.85492,2.5302088,-3.4811232,-3.6764836,-4.0005083,3.094224,-0.71726835,5.951866,-0.25748748,2.218356,4.1333456,-3.4862804,-2.56315,2.1810362,0.83927685,-2.0987544,-2.0326004,4.0364957,-1.4312443,-2.229882,-0.70467454,0.47677755,5.396121,1.45008,-1.4945428,1.2630787,0.8535161,2.5916367,-0.67787087,0.048042875,-2.1751692,1.7631118,-0.39293832,2.6548274,-0.85135174,-5.3051763,0.47204703,2.8704016,2.0034602,-2.536502,0.54151046,-0.7296703,-0.023998052,0.7242883,0.326859,-0.76926184,1.2209071,2.123075,1.6620162,-0.7422331,-2.8505392,1.4154882,1.1726316,0.775866,-0.4427698,0.6754403,-0.8610995
35.741093,-6.6450286,5.086272,4.591911,-7.6041527,4.6204653,-11.944794,4.3685627,6.522708,1.6942888,-8.484367,-0.84610957,-3.400151,-2.812996,-2.6520193,1.4881018,-1.2301846,-0.51890695,3.3999639,-3.0181406,-3.1024256,0.44677114,-1.2438523,3.740909,-3.0832417,2.706396,4.2730045,0.14426845,0.35807133,-3.0701404,-1.7906723,-5.453234,-3.9901705,-1.7868879,0.07017072,2.2428122,-3.9708064,-2.48441,1.9158099,0.8004004,-1.0820733,3.518134,-2.6620378,1.3226767,-0.6458647,-2.6280994,0.4836079,-1.0886772,-1.0153517,0.36986503,-0.9924098,0.54432034,-0.20602646,-1.882756,1.3644911,-1.6465724,-1.2035682,1.3445244,2.47731,4.1780105,-0.04800837,1.5540196,-2.9480457,-1.072158
-0.31915167,19.19527,-13.900271,8.359571,-0.022469543,-4.417717,-11.044446,11.527501,2.455851,1.9360199,-5.7035446,-2.978117,3.0600877,-3.2998066,5.602859,-3.6086423,-5.0131135,-2.2283564,3.2401593,1.8569529,0.040739432,2.268606,-2.0148146,3.267548,3.2779362,-1.3712548,3.4328537,-2.1652832,-0.8421165,-0.24540345,-1.8173715,-1.2647592,0.40321195,-1.5626825,0.2700702,1.7443995,-0.46931437,2.0917404,1.7746503,-3.5035067,5.1375093,0.5944964,2.9760902,2.6963286,1.4313141,0.67014045,-1.0087765,0.7639248,-0.317061,-0.4796257,-3.2922068,1.6286019,-2.7392914,1.3691509,2.5264146,-1.799058,1.972028,-0.78925836,-1.8744099,1.0768014,-2.5765796,2.5109525,1.9519889,0.6808214
22.781017,-7.0691743,-7.057207,-6.3078065,-8.656078,-5.245548,-4.9288964,0.67410165,6.212345,-1.8043556,-2.4190118,-4.5828533,0.97495955,0.5462638,0.64527476,2.7971396,1.1899456,-1.8343134,0.54931504,-4.0048656,-0.04203701,1.6471955,0.4241098,2.255632,-0.6823445,2.1051478,3.4893744,1.8514515,-0.8331151,0.85191774,-0.2573669,-1.2552252,2.8532767,-3.2519648,-2.0065742,-1.5751019,-0.94384277,-2.976196,-0.66263425,2.278342,1.0468254,2.9395125,-3.0507503,1.6394057,-0.3241251,-0.2072659,-0.45551994,-0.40774688,1.048009,1.0719243,-2.0679758,-1.6800898,0.55117124,-1.2846282,1.0206382,1.0380077,1.6940308,-0.13240749,0.8997103,-1.3880725,-2.2129176,2.1678607,-1.5765011,-0.43314192
26.612738,-17.182365,-3.9060047,10.170638,-0.9680379,-3.6442614,-3.7695327,6.875274,5.2349234,-0.52758574,-3.125902,-2.1590958,0.7552176,-2.2067206,2.8855739,-2.3829103,1.079591,-6.3523088,-6.5547757,-1.1336535,2.96418,-0.32623526,-2.2698948,-2.3103216,-5.631949,1.4744625,1.5377766,0.2862336,0.8451896,0.39377707,1.0691829,-0.41064033,-0.51788974,0.173001,-2.6705282,2.72544,-3.4614987,2.1875288,0.9745035,-0.08780023,-1.1876566,0.021138653,2.0991566,-0.4632175,-0.51742196,-1.7761755,0.5370669,-0.1133642,-1.6477543,-3.0019877,-0.07163799,1.8240904,0.258884,-1.9243277,1.3227994,0.7239924,0.8972255,1.0074146,1.0384834,-0.9271326,1.0822684,1.2195598,0.07686308,-0.49592733
4.8956904,10.040349,-13.436134,-8.293348,2.9154823,-0.14995687,2.2242298,-3.1891222,-6.683222,2.617482,0.7832092,1.5153395,1.3410522,-0.27168518,-1.7676978,-0.21403676,-0.8821889,-3.3767474,3.7827497,2.974969,0.59685934,1.7129524,0.57429194,3.533508,-0.2427101,-4.315152,-0.10535551,-1.3919374,-0.9865937,0.609837,-2.2231326,-0.1583834,1.9557614,1.8692594,-0.20417678,0.0015306482,1.2855954,0.5758622,-1.2012155,-1.2453778,-0.18735972,-0.5767548,-0.34139544,0.53592885,-0.5122437,2.2960134,0.6043048,-0.1131053,1.1375268,0.5972896,-2.1915169,0.25652122,-0.38567433,-0.5707164,0.19458874,0.7786589,0.92887706,-0.025723163,0.7079822,-0.27439946,-0.6614685,-0.011662766,0.39408404,0.33039144
-15.070919,9.051651,-6.102156,-3.5455148,-0.5938212,-2.468256,-0.11643576,2.427723,-0.6080065,-1.4101192,-0.19088122,-0.4912282,-1.7400806,6.5412164,5.990958,0.16573189,-2.8954148,-2.6140907,-6.5389814,2.819003,-4.0891404,4.077953,0.36252782,-0.3397621,2.2007427,2.158617,1.6658309,-0.86188346,1.9937892,0.7723922,0.8411858,-0.68997324,-2.498932,-1.1794939,0.81261563,-1.0263655,-1.247402,-1.076083,0.36238107,1.448292,0.3059162,-1.9405363,1.5976642,-2.9557436,0.13871294,0.6400016,1.8094869,0.94201344,1.7313033,-0.53338647,-1.8260269,0.24420637,-1.9554985,2.6974554,-0.4096347,0.30502713,-1.9262171,-1.2888695,0.03856215,-0.7206087,1.4547899,0.91082317,-0.32576334,-1.7780683
13.79559,1.0679528,-10.799032,4.248976,16.162493,-7.6866603,-0.3246279,-5.630797,-2.6554918,-13.6568,6.611862,3.953461,-9.156439,-0.8950313,4.9721336,-6.863421,-1.6791718,0.27054864,2.244291,-1.4327693,0.5178777,-0.43864435,-3.2733872,2.4445693,-3.677607,1.4557233,0.0093726665,-3.581819,-4.286131,-3.1466804,5.7282777,1.0273147,2.942532,-3.0854385,0.687482,-0.9315038,-1.9933015,-0.52521086,0.19257881,-0.18741459,-0.5477939,1.409803,1.1125611,-2.61299,0.47549865,0.9430427,-1.5957417,1.5403149,2.5151365,-4.4804254,1.343886,1.1214063,-3.6039698,-2.0382643,-1.3303095,-1.3098693,2.0517454,1.1305399,-1.8669369,0.12581982,0.6594417,0.2613862,0.45309547,-0.17783241
29.403864,12.275171,-15.946184,0.024247974,-17.430628,-0.27269673,-14.074822,-7.066047,-0.3686186,-2.2172456,-2.4611313,-2.0687568,-0.24088223,-0.94187784,0.4578024,1.9674501,0.9041074,5.376666,1.6227808,-2.144911,-1.809782,-0.42527655,-0.13268058,1.627036,0.9316474,1.9018674,1.0121169,0.9125757,-0.89999115,2.7892632,-2.1274624,-0.2171572,0.34342486,-3.147361,-1.721688,-2.2305477,-0.20961115,-1.2452631,-0.8799186,3.5823245,0.9390653,1.6662595,-1.0129576,-1.246817,-0.21795432,1.5935587,-1.2859677,-0.5972488,0.45666453,-1.553032,-2.6053598,0.33939737,-0.72416013,-0.036196306,0.35072494,0.6826311,0.016338147,0.42982683,-0.23076366,-0.6960833,0.26753566,0.054853648,-0.44094968,0.4367656
20.912235,-18.015278,-6.02581,0.87871623,1.5195554,-1.2219725,2.4447618,0.16674334,-0.77194244,2.879626,0.4523723,1.9862208,-3.704093,1.8244267,1.4888102,0.4043467,1.2821423,2.3112023,-4.2173967,1.1652085,1.6807046,1.1639241,3.3099535,-7.766839,-4.7520866,-4.1677456,0.5457941,0.16043341,-0.65202945,-0.08266887,-1.009408,3.1069953,-3.2441845,0.33737445,-2.2004275,-0.9251564,-3.0996015,-1.5129402,0.48844805,1.2884747,-2.5911176,-0.7102326,-0.49631208,1.4476573,-0.39981028,-1.7998927,-1.6899359,-1.1747539,0.45879033,0.7160637,0.24368677,-0.23064655,0.9179013,-0.67943364,2.671287,0.03471911,0.057832487,0.89494675,-3.7350974,0.7806807,-0.27567065,0.64592105,1.3589133,-0.4281446
-14.280569,15.225393,-12.639859,9.261368,2.69994,-2.3384964,-0.20853925,6.1449623,10.192302,-0.5684423,-3.7074478,1.2301983,2.445034,0.46093154,-0.75247836,9.209046,-4.039247,1.8935486,2.4029396,-2.067001,-0.25149405,-1.8088626,1.7926427,-0.0031363089,-4.1094346,-1.3035364,2.1124976,-0.23263863,-3.9769063,-3.2391632,3.3727481,-1.3699872,-0.70085603,1.9971557,0.99053496,1.622678,-0.9073737,1.4108177,2.5129352,-0.8514065,0.67907405,2.7256215,1.8067348,-1.2872303,0.24678624,-1.2719539,-0.99167037,-0.6900815,-1.4754206,-1.1957918,-1.9337039,2.2618573,1.6268786,-1.7334557,0.047504485,0.44380414,0.11272241,0.57150006,-0.4857137,-0.06239093,0.46761465,-0.80487037,1.2155814,-0.75432545
-0.58848727,12.881426,-15.586698,-1.6820194,-0.58634686,6.711595,3.8356166,-12.738682,-4.457458,3.41603,-3.7766905,3.8256733,-0.28528646,-1.7537985,3.0142524,-1.507261,-3.0439544,2.5799031,0.12677506,5.468726,1.1289264,-0.08800772,0.95536613,-1.7843536,-0.5976001,-3.8480892,0.21418373,-0.088594705,-0.8116262,2.0573108,-0.61251646,0.51639104,0.5467004,4.1468606,0.05521237,0.022084251,1.5782149,1.2485839,2.3770373,-0.42373508,0.76194346,1.2893574,0.47629237,1.6047494,3.2297587,2.2394123,0.08921464,-1.3423712,-2.2546146,0.34129092,-2.7288704,0.47920686,0.5559982,-1.6761945,2.6756046,1.6156768,1.025031,-0.43844908,0.66813946,0.6057166,1.2744141,-0.2570218,-0.3426849,-0.6092961
32.906204,3.3964503,-11.310955,7.616834,-14.055065,0.95576006,-15.058353,-0.82917166,1.4189018,-1.7847928,-0.77320546,-3.6701567,0.83845025,-7.132052,-1.289649,1.1292696,2.276027,-4.4523387,-0.27386016,-7.187067,1.6793054,-1.3023711,-3.3261178,0.477634,-3.615484,2.7281733,6.473761,-0.85442597,1.1883061,-1.5441049,-1.1260251,1.7653235,-1.740839,-0.6847668,2.046396,1.1132948,-3.4000957,-3.8171988,-1.1294985,3.516779,0.30964625,1.9128098,-0.9604487,1.9082496,-0.4274496,0.7135532,0.6951192,0.9054308,-0.75598,-1.5248404,-1.4671466,2.7346814,-0.056099758,-1.4142689,1.0534251,0.0321004,-0.10172652,0.88593644,1.0836177,0.31137022,1.0327646,-0.3174622,-1.1388208,0.5239572
-7.5359864,4.3096285,-13.256578,-6.116065,-5.38299,3.7306387,-4.493614,1.1761453,8.210069,-2.1907837,3.8736284,-2.0969887,1.232312,-6.57037,1.0483607,-0.42743248,-0.06622891,-6.4174566,5.6811233,1.962865,0.9151011,2.323131,0.75647163,0.32056415,2.5304747,-1.9486712,-0.94246167,2.3863418,2.5871024,-5.099509,3.5539765,1.3225186,3.110519,1.5184695,-1.6135597,-0.21549472,1.1852967,1.8557636,2.5936503,1.5842785,-0.052226327,-1.1063194,-1.5808783,-0.87819326,-2.8173912,-2.480667,0.53446305,-1.5493387,1.0965458,-1.9115893,3.8776207,-0.29079378,-2.062458,1.1171936,-0.11000794,0.83603686,-1.8455114,2.2449565,-2.028756,1.3073976,-0.59334254,0.47459227,-0.79860467,-1.2580686
-1.770321,-10.614777,-6.533015,4.9673944,10.480678,17.998148,1.3050455,-13.494613,10.561092,-0.11740732,9.41411,6.1671505,15.70569,-4.8750196,5.0203996,-3.430644,-6.953175,6.055873,4.184148,6.735411,-1.6523342,6.8610086,-0.61511683,5.033778,-4.9329176,-2.4920545,8.4208975,-1.6897624,0.49666446,3.3722844,0.4424126,0.056854807,-1.5991304,-2.0973408,6.0520678,-4.10661,-6.296075,-0.64369345,1.1003145,5.621333,4.0485463,-0.97660685,0.14815927,2.8880699,0.79591167,1.6412902,0.4734451,3.3749018,2.7741117,2.0385005,-1.6737797,-0.11557841,1.5626218,1.4804136,-1.6204194,-1.3536559,3.2890801,-1.8688011,1.0141443,2.2588365,0.8948168,0.47692648,-1.9407208,-0.1366701
16.27687,-1.4626629,-1.8082825,-9.587048,4.08518,-4.9386115,-0.9208656,-5.18701,1.6832182,-1.0093223,0.4317543,2.7040148,0.33630493,4.04841,-1.0397903,-0.5787916,-5.867715,5.0702043,-1.1541378,-0.3999528,1.349635,-0.79339886,-1.4075933,1.1431988,1.7687091,-1.2232242,-3.6917205,1.1750495,-0.7035832,-1.8703479,2.7102995,-2.2006125,0.3685237,-0.96635723,0.3850059,0.47401607,0.8750021,-0.55507267,-2.0742893,1.1221027,0.012984842,0.87378216,0.5227963,0.94591254,0.5869335,-2.0333207,0.58989847,0.06600086,-0.5057366,2.7058625,-1.0985484,-0.6854055,0.56294876,1.2140712,0.5539772,0.75353026,1.4836133,1.1016347,1.027552,-0.060537748,-0.04272548,-1.0081029,-0.6639797,0.6867215
30.516064,-6.454646,-7.603074,1.2534153,-3.0144858,0.7621923,-7.2313256,-0.19488043,2.2098162,3.082355,0.47717834,2.865311,1.6351854,3.3963234,-0.011218477,3.701649,2.5483563,-2.558092,-1.1320192,-3.3426762,1.1110922,-1.089752,-4.0231066,-0.6269898,-3.4522853,-3.884557,2.7894828,-1.1785613,1.7966738,1.4196185,-1.7295169,0.21885663,-5.6610527,1.2103782,2.4162765,0.3273336,-5.8377576,0.7026843,-3.1724305,0.83457094,2.0605383,0.5493773,-2.4897401,-0.25974444,0.15001123,-1.5590689,2.0785801,1.4251,-0.8964974,-2.1297286,1.6949173,-3.0517998,1.2319864,-0.60675794,-0.8487244,-0.70376724,-0.23639959,-0.048400156,0.7345544,-1.2795169,-0.44208634,-0.3795521,0.15668827,1.280743
13.468983,-7.214032,-6.1196575,0.051565547,6.6767464,-2.4436524,-2.92263,-2.772645,-4.876041,-0.979584,-0.96215254,0.17452013,2.1701112,-4.1291423,-2.4310873,3.2125192,4.353527,2.8853116,-0.35600406,1.604444,0.3497346,-1.1827606,-1.287392,-2.7989354,3.6135645,-2.0627844,-2.0672941,0.68701595,2.1363463,3.7849298,-1.4393402,-0.2762361,-0.37968326,2.4853985,3.6789622,0.79523224,-1.2719425,0.012200739,0.32716042,1.9977965,0.9977999,0.47984388,-1.5419507,-1.1485125,-1.1412385,0.3698747,-2.9946673,1.5271368,1.1154802,-0.8829394,-0.6537104,-0.70634323,-1.1685355,1.5426848,0.62734705,0.9180045,-1.6494803,1.2358729,0.8417864,0.56405526,-0.29933524,0.9270487,1.0418726,-0.016906247
-2.1571374,17.20334,-9.086495,-5.5720434,4.6524925,1.1653997,0.7753593,6.5213556,-5.1157384,-0.73351663,-4.867775,8.441599,-4.5681567,3.5061617,1.4083084,-2.4652767,-0.27085778,-0.92052275,3.150549,1.8297117,-2.9187543,1.9396963,2.0464098,4.2061844,0.35864612,2.0511556,-0.75160104,1.8687822,0.08056949,-0.17046823,4.6133313,-0.5492141,0.35266304,-0.7288228,2.7018654,-1.31773,-1.0714791,0.23963407,0.3126523,0.99099183,1.0921322,-0.30345404,0.29504377,0.23461163,-0.19798379,2.223532,-1.9103678,0.6205486,2.434617,-1.2713388,0.20215076,-2.1477184,-1.3870865,2.245104,-0.58421654,2.166244,1.6881502,1.8030976,0.4435402,0.6032076,0.3508187,-2.4350576,-1.2851508,-0.1650073
-13.648606,-0.6231467,-13.756435,-3.223033,-12.332754,0.32236764,-3.828735,10.899156,-0.6535445,0.19178699,-6.13683,-5.1052313,-4.9713283,-2.557187,0.5049575,5.809695,-3.7452517,-0.1059847,4.617482,5.224933,1.5542696,-2.21291,-4.3299456,-2.2420309,-1.3650177,0.6563025,-0.38803098,-2.8832614,-3.9966083,2.911496,-0.19766009,-2.2281868,-2.5889387,-0.0018358529,1.6214395,0.36322147,2.466073,3.4405134,1.475664,-0.40571773,0.77149874,0.8138701,0.9809704,-1.7616037,0.41710988,-1.4047135,0.36329865,-0.04285142,-2.756688,-1.3870524,0.12951663,0.909092,0.44797736,1.8627863,-0.5530579,-1.871172,0.9191048,-1.8070077,1.762119,0.87422967,-0.9168448,1.081975,1.4532562,-1.1506584
-13.031641,-11.057368,-7.555954,-3.7650223,3.759073,-6.5556498,-4.6043696,-0.4825719,-1.0272444,-0.14371498,3.8520117,-0.15717843,3.0981622,4.3573995,-0.42910373,-4.296715,0.46198848,1.9464586,-1.8215227,3.6589408,2.4630883,-2.225105,0.25746202,-0.3334098,4.4105635,0.28708604,1.9793379,0.6510251,-0.7849455,-0.99713135,1.399086,2.0442498,0.036655493,-0.9995557,2.277663,-0.13682693,-2.0967717,-0.2464835,0.59358144,-2.4185708,0.6846413,0.720244,1.60792,0.064892836,-2.8295355,0.5337175,-1.5950654,2.181251,0.47332007,-1.1018229,-1.0865895,0.78711784,0.62501484,-1.373202,-0.21724926,-0.41945183,-1.4940224,1.180391,-1.5448562,-0.3660318,-0.3965724,-0.73146784,-1.7895768,0.088620275
-20.639614,4.5479326,-4.703874,5.9402466,-9.26646,-14.38511,6.7595077,14.064255,4.824796,-9.278023,-1.6820447,10.58716,-3.0198069,5.415437,6.0950503,9.335037,-10.66559,-2.4222806,7.182302,2.0882661,-0.58983123,5.36378,-1.1344109,0.704752,4.282238,-4.7372646,2.0436988,-1.1098461,-2.9749682,5.5933475,-0.9729358,-3.6487782,2.4270537,1.9661678,-1.8495815,2.1713006,-0.6583369,-2.4632158,1.9542694,-0.37077582,1.8770036,2.887324,-1.2266068,0.8311666,-0.25524688,-1.0052607,4.4863014,-1.7388173,3.7827885,0.15549894,2.2735643,-2.1453543,-1.6632295,2.9551277,-0.40859365,1.5587981,1.9520503,-0.07608116,0.013914712,-1.4207373,1.6434588,-0.026292041,1.5041734,-1.2764912
-16.562826,-12.191285,-5.8152995,0.60137874,-2.5817413,6.460451,7.37539,2.2587905,-0.6923043,-2.4940584,-3.6483603,-5.3321667,2.5839422,-3.9433532,-1.449388,-2.890361,-3.922814,1.2653936,2.2026358,3.0277343,1.3026857,-2.5192416,0.45913213,-0.19417664,0.6258929,-2.7052052,-2.8739796,-0.83144784,-2.2473607,2.4339602,-1.7787157,0.35621244,-1.3717382,-0.9115971,0.9724785,-1.06823,1.9557887,-3.6651876,1.2187167,0.42698923,-2.556378,0.4266084,-1.1113613,-1.485446,-1.4774741,-1.9112682,1.9164289,-0.84165466,1.1413616,-1.1659038,-1.4397799,-0.5127435,1.0716546,0.64739484,0.36923644,0.53410494,-1.767561,0.6358943,2.017414,-0.19741715,-0.13461113,1.2020599,-0.3070455,1.2112452
-13.36028,-2.5138216,2.5474823,0.4908697,-4.9015994,-1.8552622,9.2674465,12.40068,7.2050505,6.469615,-0.041191787,7.1027703,5.1477275,-4.346973,-10.077546,0.6495636,-0.70069265,2.4877734,9.102446,5.186138,-0.8328122,-2.8598275,1.1470037,0.32109183,1.0906711,4.393202,2.1564336,-2.8179104,-2.6269562,1.224681,-0.057770878,1.0055082,0.41109836,-1.1676698,-3.7738657,-0.042656142,-1.4777613,-3.197955,-1.2742772,3.052875,0.75038385,3.4462574,-0.2521621,-1.3180887,-1.8518375,-0.78583413,-0.91554296,-0.6406137,-1.1682005,-5.7329807,-2.3083,0.27780434,0.48715717,-0.13074863,-2.0602043,-0.7247764,1.3561231,-1.0429375,-2.1550488,0.8974326,-2.518857,0.11010198,0.74966776,0.5644956
19.235867,-5.651412,7.3610363,-2.0781765,0.006942183,-2.3394635,-0.9746018,-1.4051515,1.3943688,-0.019447714,-8.905658,-6.823519,0.5227247,-0.14268205,-1.7655967,5.6057673,0.11695055,-1.0054213,3.352344,-6.124003,-4.7239695,1.200665,-0.76801974,1.5201032,2.9163308,1.2477764,-0.5022903,-1.581041,-0.4913911,-1.6985655,1.1281157,-1.0252149,1.475169,0.062003568,0.5114908,1.2269928,-0.34533486,-0.29027712,0.22905098,-1.2405552,2.0360343,0.8900929,-1.5779817,-0.41777495,-0.3581804,-3.134504,1.4352962,-2.2538183,-2.0366743,-1.5318494,-1.8130918,-0.8144889,0.08468794,-0.7632886,2.4953275,0.8281026,-0.9446833,0.81740177,1.4901695,1.1480664,-1.1887561,-0.40520754,-0.5687567,0.713171
-13.726537,9.279957,2.559172,-0.06697553,-0.6668514,2.2926686,-4.8989973,-4.010751,7.6715283,-4.181157,-7.761812,-2.4992032,3.2632537,-3.1093118,-4.6220746,-1.4471471,2.7884448,2.0938137,-1.9981371,6.387985,1.7864742,1.1255673,1.063768,0.16589668,1.9773524,-3.851128,-1.344291,-0.629718,-1.2355838,-1.3535389,0.046808556,-2.0259416,2.0088425,1.1564951,1.4159583,-1.9209071,-2.0929408,1.594405,-1.2669811,3.124186,-0.26037565,1.3937733,1.2580801,-1.5273445,-0.030321073,0.6632593,-0.7237577,-0.53141934,2.1431262,-0.4666987,-0.94181395,-0.45438617,0.8974489,0.05364491,0.6702819,1.0549302,-2.0814996,0.9344498,-0.8931245,-0.25562912,0.4574162,0.90575314,1.1817613,0.34671396
7.984254,5.8271675,-9.153747,-5.926283,-8.459354,6.4559116,-7.7091746,-0.18191265,3.9127154,-2.520126,0.4838494,2.1076717,-2.1401212,0.56001097,-3.470371,2.4811425,1.2368208,-0.9171368,-1.9904904,-5.4369645,0.75496566,-0.0550425,4.5089765,0.36188683,1.4325414,-0.084670044,-1.494725,0.8940023,-2.7398198,-1.289078,-0.6573509,1.7777462,-0.6304429,-1.9726726,-1.7397181,-0.3852657,0.60770303,0.63837177,0.38071626,3.4364128,2.277549,0.888692,-0.900532,0.34149826,-0.48711103,0.96560377,1.5851043,-0.59295934,-0.70083374,-2.9944518,0.46783105,-0.48381922,-0.17908126,-0.33240318,0.24874865,-1.1873684,-0.27607864,-0.18240125,1.4231746,-1.9589285,0.7917681,0.6104113,-0.82976115,-0.8858817
30.738365,4.533638,-25.69423,16.89153,-7.777162,4.3351297,12.115,-19.3734,9.433873,3.6256683,-0.028514683,0.7215559,9.467258,8.733254,-1.0396855,1.5902492,9.1069145,-3.2321525,4.326885,-0.23395723,3.6909924,-0.48658353,-4.4150987,-0.38560766,2.413509,-4.8558474,0.6433246,-1.3069549,-2.0500371,1.9037495,-2.2496095,0.25697145,4.222152,2.1120424,-2.6627948,-1.9457436,2.0343664,2.9292405,-1.8784027,-1.2209268,-1.898408,1.549762,-1.7917819,-4.035301,1.9898583,0.31342456,1.3741264,-0.34350157,-0.18275768,1.1367993,4.1174803,0.07909637,0.8231376,-0.2905276,-1.3236783,-1.4766992,-0.020545349,0.6540779,0.4790437,3.2025092,0.72052383,-0.30632022,3.2765212,0.004357338
